25952941,1,0.3,18.0,22.0,13.0
25954710,1,0.3,33.0,33.0,2.0
25957430,12,0.3,15.0,12.0,7.0
25957430,10,0.35,20.0,15.0,7.0
26024374,1,0.1,10.0,10.0,10.0
26262523,1,0.25,15.0,19.0,10.0
26360365,1,1.6,11.0,13.5,25.0
26547548,1,4.0,5.0,5.0,5.0
26605699,1,0.8,11.0,18.0,3.0
26605699,1,0.35,24.0,24.0,3.0
26605699,1,0.35,24.0,24.0,3.0
26673167,1,1.0,25.0,25.0,18.0
26673167,1,0.1,23.0,12.0,14.0
26743454,1,0.2,10.0,15.0,4.0
26744856,1,0.12,13.5,19.0,1.5
26775788,2,0.001,8.0,21.0,0.0
26775788,1,0.001,10.0,5.0,0.01
26779406,1,0.55,1.0,1.0,1.0
26779406,1,0.55,1.0,1.0,1.0
26779406,1,0.25,1.0,1.0,1.0
26779406,1,0.25,1.0,1.0,1.0
26779406,1,0.37,1.0,1.0,1.0
26779406,1,1.1,1.0,1.0,1.0
26779406,1,1.5,1.0,1.0,1.0
26811824,1,0.05,5.0,5.0,5.0
26811824,1,0.02,20.0,20.0,20.0
26811824,1,0.05,20.0,20.0,20.0
26811824,1,0.05,20.0,20.0,20.0
26811824,1,0.1,2.0,2.0,2.0
26811824,1,0.1,20.0,20.0,20.0
26811824,1,0.2,2.0,2.0,2.0
26811824,1,0.05,20.0,20.0,20.0
26811824,1,0.1,2.0,2.0,2.0
26811824,2,0.01,10.0,10.0,10.0
26811824,1,0.02,20.0,20.0,20.0
26811824,1,0.05,10.0,10.0,10.0
26883399,1,1.5,1.0,1.0,1.0
26911092,1,0.2,20.0,20.0,20.0
27076001,1,0.5,46.0,10.0,28.0
27489098,1,0.1,15.0,5.0,15.0
27550458,1,0.02,2.0,2.0,2.0
27550458,1,0.02,2.0,2.0,2.0
27550458,1,0.02,2.0,2.0,2.0
27550458,1,0.02,2.0,2.0,2.0
27550458,1,0.02,2.0,2.0,2.0
27550458,5,0.02,2.0,2.0,2.0
27550458,1,0.02,2.0,2.0,2.0
27550541,1,0.085,15.0,2.0,3.0
27550541,1,0.1,15.0,15.0,2.0
27550541,1,0.1,15.0,15.0,2.0
27621124,1,0.5,15.0,20.0,10.0
27735324,1,0.5,15.0,20.0,10.0
27735324,1,0.9,15.0,20.0,10.0
27735324,1,0.3,16.0,30.0,3.0
27735324,1,0.3,15.0,20.0,10.0
27735324,1,0.3,15.0,20.0,10.0
27735324,1,0.3,15.0,20.0,10.0
27735324,1,0.9,15.0,20.0,10.0
27743976,1,0.3,0.08,0.02,0.15
27788932,1,0.7,18.0,22.0,13.0
27788932,1,0.2,18.0,22.0,13.0
27788932,1,0.2,18.0,22.0,13.0
27788932,1,0.3,22.0,22.0,12.0
27788932,1,0.12,22.0,18.0,13.0
27788932,1,0.2,18.0,22.0,13.0
27951609,1,0.5,15.0,20.0,10.0
27951609,1,0.25,15.0,19.0,10.0
27976080,1,0.25,33.0,26.0,8.0
28062615,1,0.2,5.0,15.0,4.0
28062615,2,0.4,5.0,20.0,4.0
28062615,1,0.1,3.0,3.0,3.0
28062615,1,0.1,3.0,3.0,3.0
28062615,1,0.1,12.0,20.0,7.0
28062615,1,0.1,10.0,10.0,2.0
28062615,1,0.3,5.0,20.0,4.0
28062615,1,0.5,5.0,20.0,4.0
28062615,1,0.5,5.0,20.0,4.0
28062615,1,0.5,5.0,20.0,4.0
28062615,1,0.05,12.0,8.0,3.0
28062615,1,0.05,7.0,11.0,1.5
28062615,1,0.1,7.0,5.0,1.5
28062615,1,0.01,7.0,11.0,1.5
28062615,1,0.01,3.5,7.0,1.5
28080748,1,0.02,2.0,2.0,2.0
28080748,2,0.02,2.0,2.0,2.0
28080748,1,0.02,2.0,2.0,2.0
28080748,1,0.02,2.0,2.0,2.0
28080748,1,0.02,2.0,2.0,2.0
28080748,1,0.02,2.0,2.0,2.0
28195951,1,0.8,15.0,20.0,10.0
28195951,1,0.3,16.0,30.0,3.0
28199332,1,0.3,0.08,0.02,0.15
28199332,1,0.3,0.08,0.02,0.15
28279959,1,0.03,11.0,16.0,5.0
28279959,1,0.03,11.0,16.0,5.0
28279959,1,0.03,11.0,16.0,5.0
28279959,1,0.03,11.0,16.0,5.0
28289350,1,1.5,19.0,12.0,32.0
28431891,1,0.009,12.0,0.0,15.0
28528674,1,0.3,30.0,30.0,5.0
28554729,1,2.0,19.0,12.0,32.0
28554729,1,2.0,19.0,12.0,32.0
28625855,1,1.37,25.0,25.0,41.0
28653692,1,1.1,25.0,18.5,5.5
28718041,1,3.0,30.0,35.0,15.0
28741702,3,0.55,36.0,36.0,15.0
28785253,1,0.05,20.0,25.0,20.0
28893619,1,0.18,8.0,8.0,8.0
28893619,4,0.16,8.0,8.0,8.0
28895902,1,1.3,21.0,21.0,8.0
28945655,1,0.35,30.0,40.0,2.0
28945655,1,0.35,30.0,40.0,2.0
28945655,1,0.35,30.0,40.0,2.0
28945655,1,0.4,30.0,40.0,2.0
28963269,1,3.0,50.0,15.0,60.0
28982840,1,0.075,1.5,8.5,1.5
29127368,1,1.5,19.0,12.0,32.0
29135097,1,1.5,31.0,52.0,7.0
29135097,1,5.0,27.0,37.0,15.0
29135097,1,2.5,33.0,36.0,6.5
29220674,1,2.5,25.0,31.0,3.0
29331645,1,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,2,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,2,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,1,0.3,30.0,40.0,2.0
29331645,2,0.3,30.0,40.0,2.0
29331645,1,0.5,30.0,40.0,2.0
29331645,1,0.5,30.0,40.0,2.0
29331645,1,0.5,30.0,40.0,2.0
29331645,20,0.3,30.0,40.0,2.0
29331645,19,0.3,30.0,40.0,2.0
29331645,1,0.5,30.0,40.0,2.0
29340786,1,0.05,15.0,2.0,30.0
29442380,1,0.3,16.0,16.0,10.0
29471144,1,3.0,50.0,3.0,125.0
29471144,1,3.52,70.0,3.0,105.0
29489860,1,2.0,19.0,12.0,32.0
29491903,1,0.5,20.0,30.0,15.0
29534121,1,0.3,18.0,27.0,9.0
29534121,1,0.3,18.0,27.0,9.0
29534121,1,0.3,18.0,27.0,9.0
29534121,1,0.3,18.0,27.0,9.0
29534121,1,0.35,18.0,27.0,9.0
29534121,1,0.3,18.0,27.0,9.0
29534121,1,0.3,18.0,27.0,9.0
29534121,1,0.3,18.0,27.0,9.0
29565218,1,0.2,1.0,1.0,20.0
29565218,1,0.2,1.0,1.0,20.0
29565218,1,0.2,1.0,1.0,20.0
29662395,1,1.0,25.0,25.0,15.0
29662395,2,0.1,7.0,10.0,1.0
29811481,1,0.05,10.0,10.0,10.0
29811481,1,0.05,10.0,10.0,10.0
29811481,2,0.05,10.0,10.0,10.0
29811481,2,0.05,10.0,10.0,10.0
29811481,2,0.05,10.0,10.0,10.0
29811481,1,0.05,10.0,10.0,10.0
29811481,1,0.05,10.0,10.0,10.0
29811481,2,0.1,10.0,10.0,10.0
29811481,2,0.1,10.0,10.0,10.0
29811481,1,0.1,10.0,10.0,10.0
29811481,1,0.1,10.0,10.0,10.0
29811481,1,0.1,10.0,10.0,10.0
29811481,1,0.1,10.0,10.0,10.0
29811481,1,0.1,10.0,10.0,10.0
29811481,1,0.1,10.0,10.0,10.0
29811481,1,2.0,40.0,50.0,30.0
29811481,1,2.0,40.0,50.0,30.0
29811481,1,2.0,40.0,50.0,30.0
29811481,2,0.05,10.0,10.0,10.0
29811481,1,0.1,10.0,10.0,10.0
29811481,1,0.1,10.0,10.0,10.0
29811481,1,0.1,10.0,10.0,10.0
29811481,1,0.1,10.0,10.0,10.0
29811481,1,0.1,10.0,10.0,10.0
29909270,1,1.0,0.25,0.3,0.05
29909270,1,0.5,0.25,0.25,0.05
29909270,1,0.25,0.05,0.07,0.02
29909270,1,0.3,0.2,0.15,0.1
29936572,1,0.1,2.0,2.0,7.0
29936572,1,0.2,10.0,15.0,4.0
29936572,1,0.1,4.0,4.0,4.0
29979246,1,0.14,0.3,0.3,0.05
29979246,1,0.36,0.3,0.3,0.05
29979246,1,0.22,0.3,0.3,0.05
29979246,1,0.33,0.3,0.3,0.05
29979246,1,0.33,0.3,0.3,0.05
29979246,1,0.23,0.3,0.3,0.05
29979246,1,0.35,0.3,0.3,0.05
29979246,1,0.31,0.3,0.3,0.05
29986467,1,0.5,6.0,6.0,25.0
29986467,1,0.5,6.0,6.0,25.0
29986467,1,0.35,6.0,6.0,18.0
29986467,1,0.12,4.0,5.0,17.0
30017979,2,0.35,22.0,33.0,2.0
30017979,1,0.3,22.0,30.0,1.0
30017979,1,0.45,32.0,32.0,2.0
30017979,1,0.35,22.0,33.0,2.0
30017979,1,0.45,32.0,32.0,2.0
30017979,1,0.35,22.0,33.0,2.0
30060022,1,0.25,18.0,27.0,9.0
30220235,1,3.0,48.0,18.0,35.0
30263862,1,0.2,16.0,0.5,23.0
30346296,2,0.015,8.0,3.0,3.0
30346296,2,0.005,0.1,2.0,3.0
30346296,1,0.2,3.0,30.0,20.0
30350604,1,0.98,37.0,23.0,15.0
30437390,1,0.15,5.0,8.0,8.0
30458420,10,0.43,20.0,20.0,15.0
30477228,2,0.025,1.0,18.0,1.0
30494668,1,0.15,18.0,3.5,29.0
30558887,1,0.45,2.0,10.0,10.0
30558887,1,0.5,10.0,10.0,10.0
30612710,1,0.0,2.0,21.0,10.0
30623151,1,0.01,1.0,1.0,1.0
30623151,1,0.01,1.0,1.0,1.0
30623151,1,0.01,1.0,1.0,1.0
30623151,1,0.01,1.0,1.0,1.0
30652058,2,0.15,5.0,5.0,5.0
30652058,1,0.15,5.0,5.0,5.0
30658100,1,0.8,0.24,0.36,0.4
30660300,1,1.1,50.0,35.0,30.0
30709502,1,70.0,2399.0,2399.0,2399.0
30714858,1,0.001,5.0,7.0,0.1
30714858,1,0.001,6.0,11.0,0.01
30714858,1,0.001,6.0,11.0,0.01
30714858,1,0.001,6.0,11.0,0.01
30714858,1,0.001,6.0,11.0,0.01
30714858,1,0.001,5.0,7.0,0.1
30714858,1,0.001,6.0,11.0,0.01
30714858,1,0.001,5.0,7.0,0.1
30714858,1,0.001,5.0,7.0,0.1
30714858,1,0.001,5.0,7.0,0.1
30714858,1,0.001,5.0,7.0,0.1
30714858,1,0.001,5.0,7.0,0.1
30714858,1,0.001,6.0,11.0,0.01
30714858,1,0.001,5.0,7.0,0.1
30714858,1,0.001,6.0,11.0,0.01
30714858,1,0.001,5.0,7.0,0.1
30714858,1,0.001,6.0,11.0,0.01
30714858,1,0.001,5.0,7.0,0.1
30714858,1,0.001,6.0,11.0,0.01
30714858,1,0.001,6.0,11.0,0.01
30714858,1,0.001,6.0,11.0,0.01
30714858,1,0.001,6.0,11.0,0.01
30714858,1,0.001,6.0,11.0,0.01
30714858,1,0.001,6.0,11.0,0.01
30714858,1,0.001,6.0,11.0,0.01
30714858,1,0.001,6.0,11.0,0.01
30886625,4,1.5,30.0,30.0,10.0
31055354,1,0.3,20.0,20.0,20.0
31057369,1,8.0,26.0,19.0,33.0
31057369,4,1.3,7.7,7.7,33.0
31113936,1,0.3,11.0,16.0,4.0
31114057,1,0.2,30.0,0.0,30.0
31114057,4,0.3,8.0,10.0,5.0
31230941,1,0.55,1.0,1.0,1.0
31230941,1,0.55,1.0,1.0,1.0
31230941,1,0.25,1.0,1.0,1.0
31230941,1,0.25,1.0,1.0,1.0
31230941,1,0.55,1.0,1.0,1.0
31230941,1,0.37,1.0,1.0,1.0
31230941,1,0.25,1.0,1.0,1.0
31230941,1,0.45,1.0,1.0,1.0
31230941,1,0.45,1.0,1.0,1.0
31298442,1,0.8,22.0,22.0,16.0
31453281,1,1.5,22.0,33.0,3.0
31453281,3,0.545,33.0,33.0,2.0
31453281,1,1.125,22.0,33.0,2.0
31453281,1,0.5,22.0,33.0,3.0
31453281,1,0.5,22.0,33.0,2.0
31453281,1,0.5,22.0,33.0,2.0
31453281,1,1.45,22.0,33.0,2.0
31453281,1,0.45,33.0,33.0,1.0
31453281,2,0.45,33.0,33.0,1.0
31457396,1,4.3,44.0,33.0,3.0
31457396,1,1.45,44.0,33.0,3.0
31460365,1,0.5,18.0,25.0,10.0
31506905,1,2.0,20.0,20.0,20.0
31514100,2,1.1,11.0,102.0,8.0
31816378,2,0.4,30.0,25.0,4.0
31816378,2,0.45,30.0,30.0,5.0
31918052,1,0.25,5.0,1.0,5.0
31918052,1,0.2,5.0,1.0,20.0
31918052,1,0.35,20.0,1.0,20.0
31990039,1,0.65,52.0,10.0,40.0
31994458,5,0.12,4.0,5.0,17.0
31994458,10,0.2,5.0,5.0,15.0
32007349,1,0.005,4.0,4.0,1.0
32007349,1,0.005,4.0,4.0,1.0
32007349,1,0.2,5.0,5.0,5.0
32046319,1,1.85,33.0,33.0,3.0
32046319,1,1.5,22.0,33.0,3.0
32107514,1,1.0,15.0,21.0,3.0
32107514,1,1.0,15.0,21.0,2.0
32123911,1,0.15,1.0,1.0,12.0
32123911,1,0.15,1.0,1.0,12.0
32156568,1,0.57,1.0,1.0,1.0
32156568,1,0.01,1.0,1.0,1.0
32182206,1,0.37,1.0,1.0,1.0
32182206,1,0.15,1.0,1.0,1.0
32258891,1,70.0,41.5,190.0,44.0
32260020,1,0.9,33.0,15.0,7.0
32468804,1,1.45,22.0,33.0,3.0
32468804,2,0.3,22.0,30.0,1.0
32495563,1,8.0,32.0,32.0,12.0
32495563,1,6.5,32.0,32.0,12.0
32581901,1,0.5,20.0,30.0,15.0
32581901,1,0.6,30.0,20.0,15.0
32657562,20,0.1,20.0,20.0,2.0
32661662,1,0.5,3.0,34.0,54.0
32674102,1,3.0,40.0,40.0,12.0
32674102,1,1.8,25.0,20.0,10.0
32714255,10,1.0,40.0,45.0,3.46
32733193,1,0.3,15.0,15.0,15.0
32738274,1,0.3,20.0,20.0,3.0
32738274,1,0.3,20.0,20.0,3.0
32738274,1,0.3,20.0,20.0,3.0
32759538,1,0.03,11.0,16.0,5.0
32759538,1,0.03,11.0,16.0,5.0
32759538,1,0.03,11.0,16.0,5.0
32759538,1,0.03,11.0,16.0,5.0
32759538,1,0.03,11.0,16.0,5.0
32759538,1,0.03,11.0,16.0,5.0
32759538,1,0.03,11.0,16.0,5.0
32759538,1,0.03,11.0,16.0,5.0
32759538,1,0.03,11.0,16.0,5.0
32759538,1,0.03,11.0,16.0,5.0
32778759,1,0.3,3.0,8.0,3.0
32778759,1,0.3,3.0,8.0,3.0
32778759,1,0.4,6.0,11.0,11.0
32778759,1,0.15,2.0,8.0,2.0
32778759,1,0.5,7.0,10.0,7.0
32811758,1,0.08,3.0,11.0,11.0
32811758,1,0.06,2.0,6.0,6.0
32811758,1,0.08,2.0,11.0,11.0
32819700,1,0.2,20.0,20.0,15.0
32876984,1,0.5,11.0,16.0,5.0
32876984,1,0.5,11.0,16.0,5.0
32876984,1,0.5,11.0,16.0,5.0
32876984,1,0.5,11.0,16.0,5.0
32897713,1,1.2,0.04,0.04,0.015
32937765,1,0.16,20.0,28.0,2.0
32939903,1,0.02,30.0,0.0,30.0
32939903,1,0.02,30.0,0.0,30.0
32939903,1,0.02,30.0,0.0,30.0
32939903,1,0.02,30.0,0.0,30.0
32939903,1,0.02,30.0,0.0,30.0
32939903,1,0.02,30.0,0.0,30.0
32939903,1,0.02,30.0,0.0,30.0
32939903,3,0.02,30.0,0.0,30.0
32939903,1,0.02,30.0,0.0,30.0
32939903,1,0.02,30.0,0.0,30.0
32939903,1,0.01,10.5,0.2,12.0
32939903,1,0.01,10.5,0.2,12.0
32939903,1,0.01,11.0,0.2,10.0
32939903,1,0.01,10.5,0.2,12.0
32939903,1,0.03,15.5,0.2,19.5
32939903,1,0.015,11.0,0.2,14.0
32939903,1,0.01,10.0,0.1,15.0
32939903,1,0.03,32.0,1.0,32.0
32939903,1,0.06,17.0,10.0,0.66
32939903,1,0.03,15.5,1.0,6.0
32939903,1,0.03,15.5,1.0,6.0
33062075,1,0.71,14.0,21.0,3.0
33194537,1,0.1,20.0,20.0,3.0
33194537,1,0.1,20.0,20.0,3.0
33194537,1,0.005,4.0,4.0,1.0
33194537,1,0.005,4.0,4.0,1.0
33223578,1,0.001,25.0,30.0,20.0
33225353,2,0.01,1.0,1.0,1.0
33379008,1,1.8,20.0,20.0,10.0
33379008,1,0.8,20.0,29.0,10.0
33379008,1,0.55,20.0,20.0,10.0
33403650,1,1.0,18.0,27.0,9.0
33439617,1,7.0,30.0,30.0,30.0
33470075,1,0.4,20.0,20.0,20.0
33470075,1,0.15,15.0,10.0,15.0
33473780,1,20.0,64.0,47.0,54.0
33505978,1,0.701,17.0,26.0,0.0
33524289,95,1.0,18.0,27.0,9.0
33524289,16,1.0,18.0,27.0,9.0
33524289,20,1.0,18.0,27.0,9.0
33524289,78,1000.0,18.0,27.0,11.0
33524289,4,1.0,18.0,27.0,9.0
33524289,13,1.0,18.0,27.0,9.0
33612726,1,0.5,15.0,30.0,15.0
33632970,2,0.035,2.0,3.0,5.0
33632970,1,0.025,2.0,3.0,5.0
33633809,1,1.0,9.0,9.0,11.5
33633809,1,1.5,5.0,30.0,30.0
33633809,1,1.0,3.0,40.0,40.0
33639608,4,0.5,21.0,42.0,5.0
33639608,1,1.0,10.0,10.0,18.0
33653780,44,1.0,40.0,45.0,3.46
33655853,1,0.9,15.0,20.0,10.0
33655853,1,0.5,15.0,20.0,10.0
33655853,1,0.8,15.0,20.0,10.0
33659187,1,0.2,11.0,16.0,8.0
33680026,1,0.2,20.0,20.0,20.0
33744462,54,1.712,21.0,34.0,22.0
33744462,25,1.712,21.0,34.0,22.0
33744511,1,0.5,15.0,30.0,15.0
33805637,1,0.2,15.0,20.0,5.0
33805637,1,0.4,20.0,25.0,10.0
33816654,1,0.55,20.0,20.0,10.0
33816654,1,0.55,22.0,20.0,10.0
33843974,1,0.14,11.0,16.0,4.0
33928344,1,0.35,18.0,27.0,9.0
33928344,1,0.3,18.0,27.0,9.0
33928421,1,0.5,15.0,36.0,11.0
33928421,1,0.5,15.0,20.0,10.0
33947423,1,0.55,25.0,18.5,5.5
33966487,4,0.45,35.0,35.0,5.0
33966487,2,0.2,30.0,25.0,5.0
33966487,2,0.3,25.0,25.0,5.0
33966487,2,0.29,30.0,25.0,5.0
33966487,1,0.3,30.0,30.0,3.0
33970205,1,0.1,10.0,10.0,2.0
34019945,1,0.1,10.0,10.0,10.0
34019945,1,0.3,10.0,10.0,10.0
34025300,25,0.3,22.0,30.0,1.0
34025300,10,1.2,22.0,33.0,3.0
34025300,10,1.4,22.0,33.0,3.0
34025300,1,0.3,22.0,30.0,1.0
34025300,1,0.35,22.0,33.0,4.0
34038660,1,0.1,2.0,2.0,2.0
34107008,1,0.3,0.08,0.02,0.15
34159063,2,0.8,33.0,22.0,2.0
34159063,2,1.65,22.0,33.0,2.0
34159063,3,0.35,22.0,32.0,1.0
34159063,1,0.35,22.0,33.0,2.0
34159063,1,0.35,22.0,33.0,2.0
34162286,1,1.0,40.0,60.0,7.5
34180556,1,0.001,7.0,10.0,10.0
34180556,1,0.001,7.0,10.0,10.0
34180556,1,0.001,7.0,10.0,10.0
34180556,1,0.001,7.0,10.0,10.0
34180556,1,0.001,7.0,10.0,10.0
34180556,1,0.001,7.0,10.0,10.0
34180556,1,0.001,4.0,6.0,6.0
34180556,1,0.001,4.0,6.0,6.0
34180556,1,0.001,4.0,6.0,6.0
34180556,1,0.001,4.0,6.0,6.0
34180556,1,0.055,3.0,3.0,7.0
34180556,1,0.055,3.0,3.0,7.0
34180556,1,0.1,2.0,6.0,6.0
34180556,1,0.1,2.0,6.0,6.0
34180556,1,0.1,2.0,6.0,6.0
34180556,1,0.1,2.0,6.0,6.0
34180556,1,0.1,1.0,6.0,6.0
34180556,1,0.1,2.0,6.0,6.0
34180556,1,0.055,3.0,3.0,7.0
34180556,1,0.1,2.0,2.0,2.0
34180556,1,0.1,2.0,2.0,2.0
34180556,1,0.1,2.0,2.0,2.0
34180556,1,0.1,2.0,2.0,2.0
34180556,1,0.1,2.0,2.0,2.0
34180556,1,0.033,2.0,2.0,12.0
34180556,1,0.1,2.0,6.0,6.0
34180556,1,0.001,4.0,6.0,6.0
34180556,1,0.001,4.0,6.0,6.0
34180556,1,0.1,2.0,2.0,2.0
34180556,1,0.1,2.0,2.0,2.0
34193391,4,0.3,2.0,1.0,10.0
34200821,4,0.1,5.0,5.0,5.0
34200821,1,0.3,3.0,8.0,3.0
34238893,1,4.0,5.0,5.0,5.0
34283206,1,0.03,11.0,16.0,5.0
34294296,1,0.2,14.0,21.0,7.0
34304566,1,0.4,35.0,5.0,22.0
34315167,1,0.02,14.0,18.0,9.0
34345135,1,1.0,8.0,20.0,8.0
34345135,1,0.8,22.0,38.0,12.0
34345135,1,0.8,8.0,8.0,8.0
34345135,1,1.0,9.0,25.0,9.0
34355953,1,0.5,11.0,16.0,2.0
34355953,2,0.3,11.0,16.0,2.0
34355953,2,0.3,11.0,16.0,2.0
34355953,1,1.0,11.0,16.0,2.0
34357886,1,0.25,8.0,8.0,10.0
